,post_id,topic_id
1871,284341,352
1872,284341,362
1873,284342,94
1874,284342,203
1875,284342,352
1876,284343,21
1877,283704,21
1878,283704,42
1879,283704,232
1880,284154,21
1881,284154,44
1882,284154,72
1883,284154,164
1884,284154,251
1885,284154,352
1886,284289,8
1887,284289,9
1888,284289,60
1889,284289,351
1890,284289,362
1891,284312,2
1892,284312,8
1893,284312,43
1894,284312,228
1895,284312,352
1896,284312,435
1897,284312,469
1898,284157,21
1899,284157,50
1900,284157,85
1901,284157,204
1902,284278,104
1903,284278,352
1904,284269,46
1905,284269,68
1906,284269,164
1907,284269,279
1908,284261,34
1909,284261,104
1910,284261,352
1911,284335,2
1912,284334,2
1913,284311,8
1914,284311,46
1915,284311,352
1916,284310,212
1917,284304,2
1918,284304,8
1919,284304,267
1920,284309,267
1921,284309,352
1922,284308,2
1923,284308,8
1924,284308,259
1925,284308,352
1926,284306,43
1927,284306,46
1928,284131,21
1929,284131,46
1930,284176,63
1931,284176,102
1932,284176,164
1933,284176,207
1934,284285,21
1935,284285,93
1936,284285,471
1937,284302,21
1938,284302,111
1939,284300,164
1940,284300,278
1941,284300,352
1942,284298,46
1943,284291,248
1944,284291,268
1945,284291,352
1946,284290,44
1947,284290,46
1948,284290,93
1949,284290,108
1950,284290,128
1951,284290,130
1952,284290,135
1953,284290,164
1954,284290,206
1955,284290,267
1956,284290,268
1957,284290,352
1958,284288,2
1959,284288,272
1960,284287,104
1961,284287,108
1962,284287,352
1963,284287,471
1964,284283,93
1965,284283,204
1966,284281,123
1967,284281,237
1968,284280,8
1969,284280,63
1970,284280,104
1971,284279,46
1972,284279,267
1973,284277,103
1974,284277,353
1975,284276,46
1976,284276,93
1977,284276,267
1978,284276,272
1979,284276,352
1980,284275,46
1981,284275,76
1982,284275,100
1983,284218,46
1984,284218,237
1985,284218,267
1986,284274,46
1987,284274,100
1988,284274,253
1989,284246,46
1990,284246,93
1991,284144,41
1992,284144,46
1993,284144,267
1994,284268,46
1995,284267,164
1996,284130,2
1997,284130,8
1998,284130,21
1999,284130,104
2000,284130,204
2001,283981,46
2002,283981,50
2003,283981,85
2004,283981,178
2005,283981,206
2006,283981,208
2007,283981,237
2008,284064,46
2009,284030,46
2010,284030,237
2011,284030,361
2012,284034,119
2013,284034,259
2014,284034,468
2015,283809,46
2016,283809,94
2017,283858,2
2018,283858,21
2019,283858,352
2020,284132,44
2021,284132,63
2022,284132,93
2023,284132,242
2024,284132,251
2025,284132,267
2026,283666,2
2027,283666,46
2028,283666,267
2029,284257,46
2030,284257,93
2031,284257,164
2032,284257,204
2033,284251,68
2034,284251,104
2035,284251,164
2036,284162,18
2037,284162,46
2038,284162,89
2039,284162,213
2040,284162,267
2041,284162,272
2042,284162,352
2043,284172,39
2044,284172,46
2045,284172,89
2046,284172,267
2047,284172,272
2048,284169,46
2049,284169,102
2050,284169,104
2051,284169,352
2052,284178,164
2053,284161,46
2054,284161,88
2055,284161,97
2056,284161,119
2057,284161,123
2058,284161,237
2059,284161,371
2060,284245,85
2061,284245,94
2062,284185,21
2063,284185,42
2064,284247,46
2065,284247,164
2066,284247,268
2067,284235,204
2068,284235,272
2069,284232,2
2070,284243,84
2071,284243,104
2072,284243,352
2073,284243,471
2074,284179,46
2075,284179,48
2076,284179,237
2077,284179,468
2078,284189,71
2079,284188,164
2080,284188,267
2081,284188,278
2082,284188,352
2083,284183,76
2084,284241,352
2085,284193,267
2086,283520,44
2087,283520,46
2088,283520,93
2089,283520,108
2090,283520,164
2091,283520,206
2092,283520,276
2093,283520,352
2094,283520,402
2095,284214,204
2096,284214,471
2097,284220,43
2098,284220,268
2099,284220,352
2100,284220,353
2101,284147,21
2102,284147,94
2103,284147,203
2104,284147,374
2105,284216,8
2106,284216,60
2107,284216,352
2108,284180,76
2109,284180,212
2110,284208,46
2111,284208,108
2112,284208,237
2113,284208,352
2114,284211,2
2115,284211,46
2116,284211,352
2117,284203,11
2118,284203,353
2119,284203,375
2120,284197,247
2121,284197,267
2122,284197,352
2123,284215,21
2124,284215,108
2125,284215,237
2126,284215,268
2127,284221,46
2128,284221,104
2129,284221,164
2130,284221,268
2131,284221,352
2132,284221,471
2133,284221,472
2134,284167,93
2135,284167,352
2136,283857,21
2137,283857,44
2138,283857,85
2139,283857,128
2140,283857,164
2141,283857,206
2142,283857,237
2143,283857,267
2144,283857,352
2145,283857,402
2146,284163,2
2147,284163,8
2148,284163,44
2149,284163,164
2150,284163,251
2151,284163,352
2152,284149,8
2153,284149,471
2154,284177,44
2155,284177,46
2156,284177,267
2157,284177,371
2158,283652,164
2159,283652,352
2160,284152,104
2161,284181,21
2162,284181,42
2163,284181,103
2164,284181,352
2165,284181,372
2166,283581,94
2167,283581,259
2168,283581,352
2169,284213,2
2170,284213,93
2171,284206,267
2172,284204,2
2173,284204,44
2174,284204,46
2175,284204,251
2176,284204,352
2177,284192,8
2178,284192,268
2179,284192,362
2180,284191,8
2181,284191,362
2182,284182,93
2183,284175,46
2184,284175,204
2185,284173,57
2186,284173,68
2187,284173,100
2188,284173,104
2189,284173,164
2190,284173,469
2191,284171,88
2192,284171,204
2193,284171,267
2194,284171,352
2195,284171,354
2196,284170,8
2197,284170,36
2198,284170,146
2199,284170,150
2200,284170,152
2201,284170,353
2202,284170,362
2203,284166,46
2204,284164,44
2205,284164,93
2206,284164,164
2207,284160,203
2208,284160,352
2209,284160,375
2210,283647,93
2211,283647,122
2212,283647,164
2213,283647,232
2214,283647,352
2215,284159,46
2216,284159,88
2217,284159,89
2218,284156,145
2219,284156,146
2220,284156,152
2221,284156,352
2222,284156,353
2223,284155,46
2224,284155,100
2225,284155,253
2226,284076,29
2227,284076,93
2228,284076,267
2229,284076,342
2230,284076,352
2231,284151,44
2232,284151,164
2233,284150,2
2234,284150,8
2235,284150,204
2236,284148,34
2237,284148,93
2238,284146,8
2239,284146,9
2240,284146,46
2241,284146,108
2242,284146,207
2243,284146,232
2244,284145,2
2245,284145,8
2246,284145,46
2247,284145,108
2248,284145,207
2249,284145,232
2250,284142,44
2251,284142,93
2252,284142,94
2253,284142,212
2254,284142,267
2255,284142,352
2256,284141,13
2257,284141,21
2258,284141,61
2259,284141,89
2260,284141,267
2261,284141,272
2262,284141,352
2263,284141,372
2264,284140,268
2265,284140,279
2266,284037,43
2267,284037,50
2268,284037,204
2269,284037,352
2270,284138,100
2271,284138,267
2272,284137,21
2273,284137,89
2274,284137,247
2275,284137,267
2276,284137,272
2277,284137,352
2278,284136,21
2279,284136,46
2280,284136,471
2281,284135,2
2282,284135,8
2283,284135,46
2284,284135,174
2285,284135,176
2286,284135,352
2287,284135,362
2288,284134,46
2289,284134,164
2290,284134,267
2291,284133,267
2292,284133,352
2293,284129,29
2294,284129,46
2295,284129,73
2296,284129,94
2297,284129,101
2298,284129,212
2299,284129,268
2300,284129,352
2301,284128,267
2302,284127,43
2303,284127,250
2304,283886,44
2305,283886,46
2306,283886,73
2307,283886,93
2308,283886,267
2309,283886,352
2310,284124,46
2311,284124,93
2312,284124,164
2313,284124,208
2314,283879,22
2315,283879,123
2316,284121,21
2317,284119,93
2318,284110,93
2319,284110,164
2320,284110,352
2321,284056,44
2322,284056,247
2323,284056,261
2324,284056,267
2325,284056,352
2326,284056,470
2327,284014,93
2328,284118,44
2329,284118,46
2330,284118,164
2331,284118,267
2332,284118,352
2333,284109,21
2334,284109,278
2335,284109,374
2336,284101,2
2337,284101,204
2338,284117,2
2339,284117,44
2340,284117,46
2341,284117,267
2342,284117,352
2343,284116,44
2344,284116,46
2345,284116,267
2346,284115,44
2347,284115,232
2348,284115,267
2349,284115,352
2350,284113,2
2351,284113,8
2352,284113,147
2353,284113,152
2354,284113,353
2355,284012,44
2356,284012,46
2357,284012,207
2358,284012,352
2359,283584,8
2360,283584,268
2361,283584,352
2362,283584,471
2363,284039,352
2364,284099,21
2365,284099,64
2366,284099,253
2367,284099,266
2368,284112,21
2369,284112,46
2370,284028,50
2371,284028,57
2372,284028,308
2373,284028,352
2374,284071,164
2375,284111,164
2376,284066,8
2377,284066,44
2378,284066,76
2379,284066,352
2380,284048,230
2381,284048,268
2382,284048,352
2383,284073,41
2384,284027,41
2385,284027,46
2386,284027,108
2387,284027,204
2388,284027,206
2389,284027,354
2390,284068,2
2391,284068,46
2392,284068,164
2393,284029,1
2394,284029,146
2395,284029,150
2396,284029,152
2397,284029,353
2398,284108,93
2399,284108,135
2400,284108,164
2401,284108,469
2402,284074,46
2403,284040,352
2404,284106,46
2405,284106,268
2406,284103,2
2407,284103,2
2408,284077,21
2409,284077,164
2410,284077,206
2411,284077,213
2412,284077,231
2413,284077,268
2414,284095,46
2415,284095,64
2416,284095,108
2417,284095,164
2418,284095,206
2419,284095,237
2420,284095,354
2421,284100,2
2422,284098,111
2423,284098,149
2424,284098,275
2425,284054,268
2426,284054,352
2427,284024,39
2428,284024,267
2429,284058,46
2430,284058,48
2431,284082,21
2432,284082,46
2433,284082,104
2434,284082,352
2435,284070,21
2436,284070,84
2437,284070,104
2438,284070,164
2439,284075,46
2440,284075,93
2441,284075,267
2442,284075,372
2443,284031,8
2444,284031,57
2445,284046,34
2446,284046,46
2447,284047,22
2448,284047,34
2449,284047,46
2450,284047,237
2451,284047,267
2452,284078,44
2453,284078,63
2454,284078,104
2455,284078,251
2456,284067,46
2457,284067,352
2458,284083,46
2459,284083,88
2460,284083,267
2461,284083,371
2462,284035,267
2463,284035,268
2464,284035,352
2465,284080,8
2466,284080,267
2467,284080,362
2468,283906,104
2469,283954,18
2470,283954,19
2471,283954,204
2472,283954,209
2473,284085,164
2474,284084,164
2475,283987,46
2476,283987,55
2477,283987,93
2478,283880,104
2479,283880,471
2480,283743,19
2481,283743,247
2482,283743,267
2483,284096,42
2484,284096,43
2485,284081,44
2486,284081,46
2487,284081,93
2488,284081,122
2489,284081,267
2490,284081,268
2491,284081,352
2492,284045,90
2493,284045,164
2494,284045,268
2495,284069,19
2496,284069,46
2497,283582,8
2498,283582,46
2499,283582,248
2500,283582,470
2501,284020,94
2502,284020,268
2503,284020,342
2504,284020,374
2505,283993,46
2506,283993,267
2507,283993,352
2508,284004,2
2509,284004,8
2510,284004,94
2511,284004,119
2512,284004,212
2513,284004,352
2514,284005,44
2515,284005,46
2516,284005,164
2517,284053,43
2518,284053,199
2519,284053,230
2520,284051,237
2521,284041,46
2522,284041,276
2523,284038,2
2524,284038,8
2525,284038,204
2526,284038,352
2527,284038,362
2528,284025,84
2529,284025,104
2530,284025,352
2531,284023,2
2532,284023,8
2533,284023,50
2534,284023,104
2535,284023,204
2536,284023,352
2537,284023,469
2538,284022,74
2539,284022,352
2540,284021,21
2541,284021,93
2542,284021,248
2543,284021,267
2544,284021,268
2545,284019,46
2546,284019,267
2547,284019,371
2548,284018,267
2549,284018,272
2550,284018,352
2551,284017,72
2552,284017,90
2553,284017,164
2554,284016,164
2555,284016,207
2556,284016,345
2557,284016,352
2558,284016,469
2559,284013,44
2560,284013,46
2561,284013,93
2562,284013,164
2563,284013,267
2564,283882,39
2565,283882,44
2566,283882,85
2567,283882,128
2568,283882,164
2569,283882,267
2570,283977,2
2571,283977,44
2572,283977,46
2573,283977,93
2574,283977,164
2575,283977,267
2576,283977,362
2577,284010,267
2578,284010,352
2579,284008,46
2580,284008,164
2581,284008,352
2582,284000,8
2583,284000,46
2584,284007,2
2585,284007,8
2586,284007,46
2587,284007,60
2588,284007,248
2589,284007,362
2590,284006,19
2591,284006,303
2592,284006,352
2593,283240,269
2594,284003,267
2595,284003,272
2596,284002,125
2597,284002,345
2598,284002,352
2599,284001,352
2600,283999,46
2601,283999,93
2602,283998,44
2603,283998,267
2604,283997,2
2605,283997,124
2606,283997,248
2607,283996,267
2608,283996,352
2609,283992,203
2610,283992,352
2611,283991,89
2612,283991,93
2613,283990,46
2614,283990,267
2615,283990,272
2616,283988,46
2617,283850,93
2618,283897,469
2619,283897,472
2620,283986,8
2621,283986,46
2622,283985,46
2623,283985,93
2624,283948,34
2625,283948,46
2626,283948,93
2627,283983,164
2628,283903,172
2629,283903,230
2630,283980,352
2631,283979,2
2632,283979,8
2633,283978,352
2634,283963,21
2635,283963,46
2636,283963,71
2637,283963,352
2638,283949,76
2639,283949,152
2640,283949,156
2641,283949,353
2642,283951,128
2643,283951,164
2644,283951,268
2645,283863,164
2646,283863,268
2647,283863,352
2648,283974,8
2649,283974,46
2650,283973,93
2651,283970,278
2652,283969,2
2653,283969,43
2654,283968,2
2655,283967,46
2656,283967,93
2657,283967,164
2658,283967,232
2659,283967,267
2660,283967,352
2661,283962,44
2662,283962,46
2663,283962,164
2664,283962,232
2665,283962,352
2666,283961,34
2667,283961,46
2668,283961,96
2669,283960,164
2670,283959,46
2671,283959,164
2672,283956,74
2673,283955,46
2674,283866,164
2675,283866,207
2676,283866,212
2677,283952,46
2678,283952,352
2679,283389,128
2680,283950,164
2681,283561,267
2682,283561,272
2683,283561,352
2684,283842,94
2685,283842,352
2686,283885,46
2687,283885,93
2688,283885,342
2689,283885,468
2690,283854,76
2691,283854,132
2692,283930,41
2693,283930,250
2694,283930,352
2695,283875,93
2696,283875,130
2697,283875,164
2698,283875,206
2699,283875,237
2700,283893,352
2701,283892,8
2702,283892,19
2703,283892,353
2704,283896,366
2705,283894,34
2706,283894,46
2707,283894,204
2708,283899,43
2709,283899,46
2710,283901,108
2711,283901,203
2712,283901,208
2713,283911,30
2714,283911,84
2715,283911,250
2716,283911,269
2717,283911,352
2718,283911,353
2719,283938,84
2720,283938,93
2721,283938,108
2722,283938,248
2723,283805,2
2724,283805,8
2725,283805,43
2726,283919,46
2727,283919,93
2728,283919,108
2729,283919,164
2730,283919,268
2731,283919,352
2732,283933,46
2733,283933,252
2734,283933,256
2735,283933,268
2736,283933,282
2737,283933,471
2738,283934,84
2739,283934,164
2740,283934,352
2741,283934,471
2742,283918,44
2743,283918,46
2744,283918,93
2745,283918,352
2746,283921,104
2747,283921,164
2748,283921,471
2749,283926,46
2750,283926,164
2751,283927,42
2752,283927,203
2753,283927,283
2754,283927,342
2755,283928,204
2756,283928,267
2757,283928,354
2758,283920,21
2759,283920,44
2760,283920,46
2761,283920,93
2762,283920,104
2763,283920,164
2764,283935,268
2765,283925,247
2766,283925,352
2767,283925,470
2768,283907,8
2769,283907,43
2770,283907,352
2771,283585,2
2772,283585,8
2773,283585,94
2774,283585,217
2775,283585,352
2776,283585,374
2777,283912,204
2778,283912,352
2779,283931,21
2780,283931,71
2781,283931,242
2782,283929,21
2783,283929,44
2784,283929,237
2785,283852,68
2786,283852,164
2787,283852,352
2788,283888,44
2789,283888,46
2790,283888,164
2791,283177,247
2792,283177,267
2793,283177,268
2794,283603,21
2795,283603,44
2796,283603,93
2797,283603,237
2798,283603,267
2799,283603,470
2800,283650,8
2801,283650,87
2802,283650,352
2803,283895,68
2804,283895,84
2805,283895,252
2806,283895,352
2807,283870,46
2808,283870,267
2809,283611,50
2810,283446,108
2811,283446,278
2812,283804,46
2813,283804,267
2814,283776,2
2815,283776,8
2816,283776,46
2817,283776,230
2818,283776,352
2819,283728,19
2820,283728,46
2821,283728,256
2822,283728,303
2823,283530,93
2824,283530,352
2825,283916,88
2826,283916,237
2827,283908,51
2828,283905,468
2829,283904,164
2830,283891,78
2831,283891,101
2832,283891,104
2833,283891,212
2834,283890,8
2835,283890,68
2836,283890,248
2837,283890,267
2838,283890,352
2839,283889,2
2840,283889,8
2841,283889,251
2842,283887,2
2843,283887,8
2844,283887,104
2845,283883,268
2846,283883,342
2847,283320,8
2848,283320,44
2849,283320,71
2850,283320,88
2851,283320,93
2852,283320,123
2853,283320,237
2854,283320,267
2855,283877,256
2856,283874,93
2857,283874,352
2858,283873,46
2859,283873,90
2860,283871,471
2861,283848,8
2862,283848,104
2863,283848,248
2864,283848,352
2865,283869,46
2866,283869,268
2867,283865,267
2868,283865,272
2869,283864,46
2870,283864,88
2871,283864,267
2872,283862,21
2873,283862,46
2874,283862,267
2875,283861,130
2876,283860,268
2877,283859,46
2878,283855,8
2879,283855,146
2880,283855,150
2881,283855,152
2882,283855,353
2883,283686,46
2884,283686,93
2885,283849,8
2886,283849,57
2887,283790,43
2888,283738,46
2889,283738,131
2890,283738,206
2891,283380,46
2892,283380,93
2893,283380,267
2894,283846,8
2895,283846,9
2896,283846,46
2897,283846,362
2898,283208,43
2899,283845,41
2900,283845,71
2901,283845,248
2902,283843,164
2903,283843,354
2904,283586,44
2905,283586,46
2906,283586,268
2907,283753,94
2908,283753,232
2909,283432,267
2910,283432,272
2911,283440,43
2912,283807,104
2913,283806,203
2914,283806,208
2915,283803,170
2916,283801,8
2917,283800,8
2918,283800,46
2919,283800,261
2920,283799,352
2921,283797,94
2922,283794,206
2923,283793,2
2924,283793,46
2925,283789,2
2926,283789,8
2927,283789,104
2928,283788,2
2929,283788,8
2930,283788,46
2931,283788,48
2932,283788,256
2933,283787,46
2934,283787,247
2935,283787,267
2936,283786,46
2937,283785,89
2938,283785,267
2939,283785,272
2940,283785,352
2941,283784,352
2942,283722,46
2943,283722,104
2944,283722,343
2945,283657,44
2946,283142,44
2947,283142,46
2948,283142,271
2949,283710,46
2950,283779,2
2951,283779,46
2952,283775,94
2953,283772,46
2954,283772,93
2955,283772,267
2956,283705,46
2957,283705,93
2958,283140,18
2959,283140,19
2960,283140,44
2961,283140,267
2962,283140,303
2963,283707,46
2964,283707,93
2965,283707,164
2966,283707,267
2967,283707,352
2968,283695,60
2969,283695,88
2970,283695,123
2971,283695,164
2972,283695,267
2973,283729,46
2974,283729,93
2975,283729,209
2976,283729,272
2977,283768,8
2978,283768,43
2979,283768,73
2980,283768,249
2981,283768,362
2982,283769,104
2983,283769,164
